54, 63, 44, 54, 77, 63, 94, 83, 44, 44, 63, 54, 83, 94, 109, 144, 114, 89, 63, 89, 63, 70, 31, 63, 63, 70, 77, 83, 83, 77, 77, 122, 100, 54, 63, 63, 70, 100, 89, 77, 70, 31, 54, 89, 77, 54, 44, 77, 44, 70, 54, 70, 63, 44, 31, 104, 83, 94, 94, 77, 63, 54, 70, 77, 54, 31, 31, 70, 89, 83, 54, 70, 83, 44, 77, 94, 89, 70, 44, 77, 63, 54, 70, 54, 70, 44, 54, 77, 44, 54, 63, 70, 77, 44, 77, 63, 44, 31, 44, 44, 44, 44, 77, 44, 31, 54, 31, 54, 44, 63, 44, 44, 44, 54, 31, 70, 44, 63
15, 15, 15, 16, 15, 15, 16, 16, 15, 15, 15, 15, 15, 15, 15, 14, 15, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14, 14, 16, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13, 12, 12, 12, 11, 11, 11, 11, 10, 12, 12, 12, 11, 14, 14, 14, 14, 14, 15, 14, 16, 16, 16, 16, 14, 16, 16, 16, 16, 11, 12, 12, 12, 12, 10, 10, 10, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 10, 10, 9, 10, 10, 9, 9, 10, 10, 10, 10, 9, 9, 9, 9, 9, 9, 8, 6, 6, 6, 6, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 6, 7, 5, 5, 7, 7, 7, 6, 8, 8, 7, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 9, 9, 9, 9, 8, 8, 9, 8, 8, 8, 9, 8, 8, 8, 8, 8, 9, 9, 8, 9, 8, 8, 8, 8, 8, 9, 7, 9, 8, 9, 9, 7, 9, 9, 9, 9, 10, 10, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 10, 10, 10, 10, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 11, 13, 13, 14, 16, 16, 16, 17, 18, 18, 17, 18, 18, 18, 18, 17, 17, 17, 17, 13, 14, 14, 14, 11, 9, 10, 10, 10, 10, 10, 9, 9, 9, 9, 9, 11, 12, 12, 12, 12, 14, 16, 16, 16, 16, 16, 16, 18, 19, 19, 19, 20, 18, 17, 17, 17, 17, 17, 14, 13, 13, 11, 11, 10, 10, 10, 10, 10, 9, 10, 11, 11, 11, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12, 12, 12, 12, 11, 9, 10, 10, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 12, 12, 12, 11, 11, 12, 12, 12, 12, 12, 11, 12, 12, 12, 12, 12, 12, 12, 11, 11, 12, 12, 12, 12, 12, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 12, 12, 11, 11, 11, 12, 12, 12, 12, 12, 12, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 12, 12, 11, 11, 11, 11, 11, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 13, 12, 12, 12, 12, 12, 12, 11, 11, 11, 12, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 11, 11, 10, 10, 9, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 9, 9, 9, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 9, 11, 11, 11, 11, 11, 11, 10, 11, 11, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 11, 11, 11, 11, 11, 12, 12, 12, 13, 12, 12, 12, 12, 12, 12, 12, 13, 12, 12, 11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 12, 13, 12, 12, 12, 12, 12, 12, 12, 11, 12, 12, 11, 11, 12, 12, 12, 13, 12, 12, 12, 12, 12, 14, 12, 11, 11, 10, 10, 11, 11, 11, 11, 11, 11, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 12, 12, 12, 12, 12, 13, 13, 13, 13, 13, 13, 14, 14, 13, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11, 11, 11, 11, 12, 12, 12, 12, 12, 12, 12, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11, 13, 13, 13, 13, 13, 13, 13, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 12, 12, 12, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12, 12, 12, 12, 12, 11, 11, 11, 11, 11, 11, 12, 12, 12, 12, 12, 12, 12, 12, 11, 11, 12, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 11, 12, 12, 12, 12, 13, 13, 12, 13, 12, 13, 13, 13, 13, 14, 16, 16, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 19, 19, 19, 19, 19, 19, 21, 20, 20, 21, 21, 22, 21, 21, 21, 21, 21, 21, 20, 20, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 20, 20, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 17, 18, 18, 18, 18, 19, 19, 19, 19, 19, 20, 19, 20, 20, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 24, 25, 25, 26, 26, 26, 27, 27, 27, 27, 27, 28, 30, 30, 30, 32, 32, 33, 33, 33, 33, 33, 33, 35, 37, 38, 40, 40, 40, 40, 40, 40, 40, 40, 40, 39, 39, 39, 39, 38, 38, 38, 38, 38, 38, 38, 38, 38, 37, 37, 36, 36, 37, 37, 36, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 38, 38, 39, 39, 39, 39, 40, 40, 41, 41, 41, 42, 42, 42, 40, 42, 42, 42, 42, 42, 41, 41, 41, 40, 40, 40, 40, 39, 39, 39, 38, 39, 38, 38, 38, 38, 38, 38, 37, 37, 37, 37, 36, 36, 36, 36, 34, 35, 35, 35, 34, 33, 33, 33, 32, 32, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 34, 36, 36, 36, 37, 38, 38, 38, 40, 39, 39, 39, 42, 42, 42, 44, 44, 43, 38, 38, 38, 38, 38, 38, 38, 37, 39, 39, 41, 41, 41, 43, 43, 43, 44, 45, 45, 45, 45, 41, 41, 41, 38, 37, 36, 36, 35, 31, 31, 26, 25, 20, 19, 17, 14, 11, 6, 6, 6, 6, 7, 2, 2, 2, 3, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
